Recording_ID,Genus,Specific_epithet,English_name,Vocalization_type
319997,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
139179,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
175211,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
175213,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
370785,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
309183,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
142691,Emberiza,schoeniclus,Common Reed Bunting,"call, male, song"
463813,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
189878,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
477525,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
296080,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
407893,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
520023,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
511910,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
172957,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
474445,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
317784,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
408513,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
35407,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
367240,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
480696,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
465932,Emberiza,schoeniclus,Common Reed Bunting,"male, song"
254945,Hippolais,icterina,Icterine Warbler,"male, song"
179139,Hippolais,icterina,Icterine Warbler,"male, song"
317841,Hippolais,icterina,Icterine Warbler,"male, song"
181960,Hippolais,icterina,Icterine Warbler,"male, song"
444020,Hippolais,icterina,Icterine Warbler,"male, song"
452079,Hippolais,icterina,Icterine Warbler,"male, song"
371273,Hippolais,icterina,Icterine Warbler,"male, song"
476940,Hippolais,icterina,Icterine Warbler,"male, song"
136662,Hippolais,icterina,Icterine Warbler,"male, song"
247745,Hippolais,icterina,Icterine Warbler,"male, song"
317829,Hippolais,icterina,Icterine Warbler,"male, song"
247741,Hippolais,icterina,Icterine Warbler,"male, song"
178877,Hippolais,icterina,Icterine Warbler,"call, male, song"
252332,Hippolais,icterina,Icterine Warbler,"male, song"
400639,Hippolais,icterina,Icterine Warbler,"male, song"
134549,Hippolais,icterina,Icterine Warbler,"male, song"
249227,Hippolais,icterina,Icterine Warbler,"male, song"
478178,Hippolais,icterina,Icterine Warbler,"male, song"
134534,Hippolais,icterina,Icterine Warbler,"male, song"
255178,Hippolais,icterina,Icterine Warbler,"male, song"
282330,Hippolais,icterina,Icterine Warbler,"male, song"
503994,Hippolais,icterina,Icterine Warbler,"adult, male, song"
317681,Hippolais,icterina,Icterine Warbler,"male, song"
182520,Hippolais,icterina,Icterine Warbler,"male, song"
509486,Hippolais,icterina,Icterine Warbler,"male, song"
137594,Hippolais,icterina,Icterine Warbler,"male, song"
249223,Hippolais,icterina,Icterine Warbler,"male, song"
178882,Hippolais,icterina,Icterine Warbler,"call, male, song"
249226,Hippolais,icterina,Icterine Warbler,"male, song"
133057,Hippolais,icterina,Icterine Warbler,"male, song"
249224,Hippolais,icterina,Icterine Warbler,"male, song"
195435,Hippolais,icterina,Icterine Warbler,"male, song"
270142,Hippolais,icterina,Icterine Warbler,"male, song"
503999,Hippolais,icterina,Icterine Warbler,"adult, male, song"
248121,Hippolais,icterina,Icterine Warbler,"male, song"
254957,Hippolais,icterina,Icterine Warbler,"male, song"
136663,Hippolais,icterina,Icterine Warbler,"male, song"
137628,Hippolais,icterina,Icterine Warbler,"male, song"
133280,Hippolais,icterina,Icterine Warbler,"male, song"
310158,Hippolais,icterina,Icterine Warbler,"male, song"
476939,Hippolais,icterina,Icterine Warbler,"male, song"
178884,Hippolais,icterina,Icterine Warbler,"call, male, song"
292862,Hippolais,icterina,Icterine Warbler,"male, mimicry, song"
409171,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
125801,Pyrrhula,pyrrhula,Eurasian Bullfinch,"female, male, song"
25564,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
358404,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
113714,Pyrrhula,pyrrhula,Eurasian Bullfinch,"call, female, male, song"
125437,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
463631,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
525892,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
113712,Pyrrhula,pyrrhula,Eurasian Bullfinch,"call, male, song"
215083,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
459533,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
172375,Pyrrhula,pyrrhula,Eurasian Bullfinch,"female, song"
123747,Pyrrhula,pyrrhula,Eurasian Bullfinch,"female, song, subsong"
409170,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
113713,Pyrrhula,pyrrhula,Eurasian Bullfinch,"call, female, male, song"
170962,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
409169,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
525918,Pyrrhula,pyrrhula,Eurasian Bullfinch,"adult, male, song, subsong"
161802,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
451438,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
403175,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
531937,Pyrrhula,pyrrhula,Eurasian Bullfinch,"call, male, song"
531763,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
171346,Pyrrhula,pyrrhula,Eurasian Bullfinch,"female, song"
127023,Pyrrhula,pyrrhula,Eurasian Bullfinch,"Calls, call, female, song, then song-type."
217378,Pyrrhula,pyrrhula,Eurasian Bullfinch,"female, song"
215084,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
123754,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
343351,Pyrrhula,pyrrhula,Eurasian Bullfinch,"call, female, song"
146707,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
331309,Pyrrhula,pyrrhula,Eurasian Bullfinch,"call, male, song"
172374,Pyrrhula,pyrrhula,Eurasian Bullfinch,"female, song"
343354,Pyrrhula,pyrrhula,Eurasian Bullfinch,"call, female, song"
529020,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
401736,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
447430,Pyrrhula,pyrrhula,Eurasian Bullfinch,"alarm call, call, female, flight call, male, song, subsong"
196981,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
113905,Pyrrhula,pyrrhula,Eurasian Bullfinch,"call, male, song"
77454,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
531726,Pyrrhula,pyrrhula,Eurasian Bullfinch,"call, male, song"
482547,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
315469,Pyrrhula,pyrrhula,Eurasian Bullfinch,"male, song"
455226,Pyrrhula,pyrrhula,Eurasian Bullfinch,"female, song"
448451,Caprimulgus,europaeus,European Nightjar,"Wingbeats, alarm call, call, male, song"
243797,Caprimulgus,europaeus,European Nightjar,"male, song"
144594,Caprimulgus,europaeus,European Nightjar,"male, song"
432929,Caprimulgus,europaeus,European Nightjar,"call, male, song, wingbeats"
156388,Caprimulgus,europaeus,European Nightjar,"male, song"
184786,Caprimulgus,europaeus,European Nightjar,"call, flight call, male, song, wing noise"
479611,Caprimulgus,europaeus,European Nightjar,"male, song"
481979,Caprimulgus,europaeus,European Nightjar,"male, song"
245949,Caprimulgus,europaeus,European Nightjar,"male, song, wing-clapping"
320949,Caprimulgus,europaeus,European Nightjar,"male, song"
476394,Caprimulgus,europaeus,European Nightjar,"call, female, flight call, male, song"
324437,Caprimulgus,europaeus,European Nightjar,"call, male, song, wing-clapping"
193359,Caprimulgus,europaeus,European Nightjar,"male, song"
448450,Caprimulgus,europaeus,European Nightjar,"alarm call, call, male, song"
144595,Caprimulgus,europaeus,European Nightjar,"male, song"
322347,Caprimulgus,europaeus,European Nightjar,"male, song"
448447,Caprimulgus,europaeus,European Nightjar,"Wingbeats, alarm call, call, male, song"
481986,Caprimulgus,europaeus,European Nightjar,"male, song"
197156,Caprimulgus,europaeus,European Nightjar,"call, male, song"
459576,Caprimulgus,europaeus,European Nightjar,"Wing Clapping, call, drumming, flight call, male, song"
483990,Caprimulgus,europaeus,European Nightjar,"male, song"
482961,Caprimulgus,europaeus,European Nightjar,"male, song"
138643,Caprimulgus,europaeus,European Nightjar,"male, song"
298391,Caprimulgus,europaeus,European Nightjar,"male, song"
197153,Caprimulgus,europaeus,European Nightjar,"call, male, song"
347571,Caprimulgus,europaeus,European Nightjar,"Wingbeats, call, male, song"
324440,Caprimulgus,europaeus,European Nightjar,"call, flight call, male, song, wing-clapping"
448453,Caprimulgus,europaeus,European Nightjar,"Wingbeats, alarm call, female, male, song"
382000,Caprimulgus,europaeus,European Nightjar,"male, song"
192072,Caprimulgus,europaeus,European Nightjar,"Wing-clapping, flight call, male, song"
136062,Caprimulgus,europaeus,European Nightjar,"male, song"
319547,Caprimulgus,europaeus,European Nightjar,"male, song"
323841,Caprimulgus,europaeus,European Nightjar,"male, song"
483583,Caprimulgus,europaeus,European Nightjar,"male, song"
133260,Caprimulgus,europaeus,European Nightjar,"male, song"
133261,Caprimulgus,europaeus,European Nightjar,"male, subsong (?)"
419657,Caprimulgus,europaeus,European Nightjar,"male, song"
356171,Caprimulgus,europaeus,European Nightjar,"Wingflap, call, male, song"
144091,Caprimulgus,europaeus,European Nightjar,"male, song"
481978,Caprimulgus,europaeus,European Nightjar,"male, song"
181314,Caprimulgus,europaeus,European Nightjar,"male, song"
381334,Caprimulgus,europaeus,European Nightjar,"call, flight call, male, song, wingclap"
448445,Caprimulgus,europaeus,European Nightjar,"alarm call, female, male, song"
370368,Ficedula,hypoleuca,European Pied Flycatcher,"call, male, song"
215605,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
520118,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
314250,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
132583,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
134278,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
415632,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
475982,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
215606,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
292844,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
415291,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
372225,Ficedula,hypoleuca,European Pied Flycatcher,"Unusual song, male, song"
199321,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
370367,Ficedula,hypoleuca,European Pied Flycatcher,"call, male, song"
132582,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
242013,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
370034,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
504422,Ficedula,hypoleuca,European Pied Flycatcher,"adult, call, male, mimicry/imitation, song"
215585,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
375842,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
413420,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
530124,Ficedula,hypoleuca,European Pied Flycatcher,"adult, male, song"
164969,Ficedula,hypoleuca,European Pied Flycatcher,"female, male, song"
246421,Ficedula,hypoleuca,European Pied Flycatcher,"call, male, song"
181112,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
244079,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
372226,Ficedula,hypoleuca,European Pied Flycatcher,"Unusual song, male, song"
372227,Ficedula,hypoleuca,European Pied Flycatcher,"Unusual song, male, song"
401807,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
146751,Ficedula,hypoleuca,European Pied Flycatcher,"male, subsong"
134187,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
246422,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
242014,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
530409,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
420072,Ficedula,hypoleuca,European Pied Flycatcher,"female, juvenile, song"
134096,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
401808,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
247323,Ficedula,hypoleuca,European Pied Flycatcher,"call, male, song"
474130,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
474126,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
198837,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
374327,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
320012,Ficedula,hypoleuca,European Pied Flycatcher,"male, song"
344243,Glaucidium,passerinum,Eurasian Pygmy Owl,"call, female, male, song"
306740,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
518682,Glaucidium,passerinum,Eurasian Pygmy Owl,"call, female, male, song"
296011,Glaucidium,passerinum,Eurasian Pygmy Owl,"call, female, male, song"
70886,Glaucidium,passerinum,Eurasian Pygmy Owl,Male song with female calls
112798,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
399248,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
511909,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
344245,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
395996,Glaucidium,passerinum,Eurasian Pygmy Owl,"begging call, female, juvenile, male, song"
359108,Glaucidium,passerinum,Eurasian Pygmy Owl,"begging call, female, male, song"
401802,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
211422,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
344241,Glaucidium,passerinum,Eurasian Pygmy Owl,"call, female, male, song"
528261,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
209181,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
339697,Glaucidium,passerinum,Eurasian Pygmy Owl,"call, male, song"
535971,Glaucidium,passerinum,Eurasian Pygmy Owl,"adult, male, song"
199637,Glaucidium,passerinum,Eurasian Pygmy Owl,"call, female, male, song"
344246,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
464288,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
536579,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
174891,Glaucidium,passerinum,Eurasian Pygmy Owl,"begging call, call, female, male, song"
352891,Glaucidium,passerinum,Eurasian Pygmy Owl,"female, male, song"
199636,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
216276,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
404530,Glaucidium,passerinum,Eurasian Pygmy Owl,"female, male, song"
344244,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
459347,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
176567,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
170379,Glaucidium,passerinum,Eurasian Pygmy Owl,"call, female, male, song"
357900,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
209244,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
509468,Glaucidium,passerinum,Eurasian Pygmy Owl,"adult, male, song"
474502,Glaucidium,passerinum,Eurasian Pygmy Owl,"adult, male, song"
124610,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
463480,Glaucidium,passerinum,Eurasian Pygmy Owl,"courting display, male, song"
294884,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
518681,Glaucidium,passerinum,Eurasian Pygmy Owl,"call, female, male, song"
401901,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
201176,Glaucidium,passerinum,Eurasian Pygmy Owl,"female, male, song"
408254,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
309791,Glaucidium,passerinum,Eurasian Pygmy Owl,"male, song"
